ts_ms,event_id,period,display_clock,home_team,home_score,away_team,away_score,home_score_delta,away_score_delta,game_state,event_type
1781870790629,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781870820694,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781870850822,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781870880721,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781870910873,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781870940990,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781870970460,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871000594,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871030693,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871060909,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871090902,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871120150,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871150598,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871180085,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871211023,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871240997,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871270804,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871300582,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871330393,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871360312,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871390641,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871420864,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871450780,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871480768,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871510736,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871540749,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871570297,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871600385,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871630416,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871660689,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871690797,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871720879,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871750453,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871780827,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871810905,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871840181,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871870916,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871900469,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871930984,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871960198,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781871990378,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872020622,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872050584,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872080707,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872110624,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872140893,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872170111,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872200370,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872231065,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872260271,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872290241,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872320637,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872350459,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872380822,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872410720,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872440634,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872471017,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872500517,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872530861,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872560023,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872561072,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872590281,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872620803,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872650644,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872680694,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872710970,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872740133,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872770371,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872800675,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872830808,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872860925,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872890034,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872891070,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872920119,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872950377,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781872980348,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873010725,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873040121,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873070477,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873100583,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873130900,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873160320,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873190349,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873220100,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873250636,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873280757,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873310054,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873311079,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873340152,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873370464,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873400904,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873430048,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873431075,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873460107,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873490352,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873520782,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873550152,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873580383,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873610636,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873640395,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873670145,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873700381,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873730230,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873760441,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873790739,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873820915,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873850680,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873880726,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873910940,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873940922,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781873970132,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874000200,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874030366,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874060626,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874090801,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874120075,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874150269,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874180686,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874210965,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874240866,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874270966,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874300050,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874330466,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874360735,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874390116,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874420432,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874450511,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874480623,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874510565,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874540757,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874570674,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874600532,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874630836,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874660011,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874661051,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874690304,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874720554,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874750961,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874780166,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874810220,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874840731,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874870216,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874900504,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874930486,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874960512,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781874990921,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875020245,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875050171,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875080279,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875110370,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875140356,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875170591,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875200777,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875230684,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875261002,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875290270,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875320456,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875350722,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875380843,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875410603,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875440940,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875470979,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875500592,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875530923,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875560231,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875590595,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875620912,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875650130,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875680554,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875710906,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875740122,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875770459,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875800728,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875830042,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875831083,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875860525,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875891006,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875920323,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875950846,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781875980095,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876010414,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876040747,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876071001,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876100147,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876130856,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876160031,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876161063,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876190240,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876220496,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876250773,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876280078,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876310436,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876340735,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876370036,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876371075,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876400291,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876430706,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876460884,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876490077,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876520407,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876550697,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876580055,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876610419,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876640403,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876670599,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876700835,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876730177,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876760226,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876790551,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876820912,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876850166,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876880501,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876910834,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876941022,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781876970178,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877000556,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877030894,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877060995,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877090059,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877120325,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877150687,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877181034,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877210396,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877240688,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877270970,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877300329,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877330686,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877360643,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877390903,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877420938,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877450251,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877480534,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877510992,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877540547,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877570017,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877571063,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877600490,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877630020,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877631065,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877660359,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877690859,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877720178,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877750554,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877780970,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877810258,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877840565,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877870739,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877901001,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877930397,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877960794,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781877990099,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781878020711,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
1781878050062,760444,0,0',BRA,0,HAI,0,0,0,pre,heartbeat
