asset_id,condition_id,outcome,question,end_date,active,taker_fee_bps
30085314462651645014671523474586270346080991386985384768237741781580880165804,0x01be55092df11921718a3c7b28b5a129ef0fe4956cc92718cdf66735fb68644c,YES,Türkiye vs. Paraguay: Both Teams to Score,2026-06-20,1,10000000
89918926297838390253891344313375599163448409700554201373074123104277919594915,0x3112fac8d20d1ab49fa9151c7f0a304d91dc5f180f49ee373327ef85ec5c2c2b,NO,Türkiye vs. Paraguay: O/U 2.5,2026-06-20,1,10000000
82520248772558096477569406509739218878098930941585504824232872764487458345557,0xfabcc41afc9aa2a019a4714f151d58b43650fdc1694f57123a31e0c6b99b9b65,YES,Brazil vs. Haiti: Haiti O/U 0.5,2026-06-20,0,10000000
91797342649935005659723473487945168888823299640458385811137751112442362971517,0xd3911cf2750017788b8a2d545d1a000d0c2258a33d8b032fe0a9ffb2656af55a,YES,Scotland vs. Morocco: Morocco O/U 1.5,2026-06-19,0,10000000
97107346377300326756243906900506638488775677086263939849702580449021687125461,0x7c2d7c0a079fb1d2ddfccab058e8872c90476fd261a6390c68e89a1e02770aa6,NO,Scotland vs. Morocco: O/U 8.5 Total Corners,2026-06-19,0,10000000
54058352123636809754491400885780444263314303808348831583845068462113494557587,0x9d289dc13884c36816f5431abc88f13da633dbda7252ee49841707fd230c51d3,YES,Scotland vs. Morocco: Draw at halftime?,2026-06-19,0,10000000
82106457557477295658954976771109054327611862287788268469868132968501266664745,0xff9e348fb98f693e2daeac7227b08946271b2a194f11c82f8f0b947cdab24822,YES,Türkiye vs. Paraguay: Draw at halftime?,2026-06-20,1,10000000
16532581129927093357644872915159507389537975512753920783243646796915541561229,0xd4428eeec7a90f36bb5a7322d1d8db882388cc1698eecab65bd3d541110fa2a6,YES,Türkiye vs. Paraguay: O/U 0.5,2026-06-20,1,10000000
106622334779206904695341234693056605331070420080838752911036677474317645900706,0x66c50c8193712be4d94e9e5cdc090be4e82b050c688272fc24a50b80dad48aa0,NO,United States vs. Australia: United States O/U 2.5,2026-06-19,0,10000000
6597768416400017462224970817383298614508203450027858595114082199703586774627,0x2335d2b564e67e15d23fb443586a3dc7bfeb9ff7499b3bc4240b9a84bff719a0,YES,United States vs. Australia: 1st Half O/U 3.5 Total Corners,2026-06-19,0,10000000
55335568330349235119999122052370067609673539657551854717959260260937998098800,0x595a4d34ce3802e9cf5baf5eded84d2320b05b90cd70ee500ab0d1f9947b0dcb,YES,Scotland vs. Morocco: O/U 8.5,2026-06-19,0,10000000
54620762302568806716715350762609647781652181416101594371152042608732411371894,0x93615a466740aef634c9e3b5eb521de1c53b3b73130e72ab45d1bb014ffb3563,YES,Brazil vs. Haiti: O/U 7.5 Total Corners,2026-06-20,0,10000000
105775330234223389842275536196641769650757039785112228740949409671994806270708,0xd1ceca466edc318ffac9931027d2c100af0b0ff03d5c99dc0330756659c92fca,YES,United States vs. Australia: O/U 11.5 Total Corners,2026-06-19,0,10000000
113182873523885563435660596160301314568963181475309890401010720372454290200960,0xf6392ced508f209656aa09425f9b2b18a01b9b522ccc014fcf58d52fa06ef20c,NO,Scotland vs. Morocco: Both Teams to Score in First Half,2026-06-19,0,10000000
49503859283300725757745565009165948872654935567084601506751183884192613677289,0xaf56df66063f77e3d3c864a3dc8722620443feb2ac1ac9d683ba74c2c9bf3e1e,YES,Türkiye vs. Paraguay: Türkiye O/U 1.5,2026-06-20,1,10000000
39731079539867733561498489934951324334898530095840395767406394424368358654721,0xaf56df66063f77e3d3c864a3dc8722620443feb2ac1ac9d683ba74c2c9bf3e1e,NO,Türkiye vs. Paraguay: Türkiye O/U 1.5,2026-06-20,1,10000000
19476632374658505033186867647925030622991578566122756816502771861996509599669,0x96ffdc3baf35bef85b49f81a00472b5764c7380d16ec761cc4fdcf1a050709f7,YES,Brazil vs. Haiti: Brazil O/U 0.5,2026-06-20,0,10000000
18796166218551721106812335380427743014437750545024964317719736405706898365535,0xc304352e769d8debdbc98413a9f2bc580b46b6b66b20d5822353e3879f987a0c,YES,United States vs. Australia: O/U 12.5 Total Corners,2026-06-19,0,10000000
62750030251656191620116258339160198016020640535888866315712965909200445712269,0x64c476b2d0a425cc142a513acff482af94113e1bfd62b16cede3462d9afdde64,YES,Scotland vs. Morocco: O/U 9.5 Total Corners,2026-06-19,0,10000000
91794152962295282780128202918688911519065250129493063213611508236665298847241,0x30c97652787798c0a64e7659303501e834a5a0ca0d55f811f8f003646f21cf69,NO,Scotland vs. Morocco: 1st Half O/U 0.5,2026-06-19,0,10000000
63315966698829775184670003708243882052096593922720476092437753363249101510068,0x5cd96031584b0e34d785fb7501b36d8917f3b2b1cbe96781d3e0a98b166648dc,NO,Türkiye vs. Paraguay: Paraguay O/U 3.5 Corners,2026-06-20,1,10000000
60100659827096498182310671852330869536187985503236675163248670964088760538352,0x59334a9bc4d2132113e8daab63a9f98e58446afe76fb00e4851f25c010707d6c,NO,Brazil vs. Haiti: Haiti O/U 1.5,2026-06-20,0,10000000
48361650383869478898936392996040636783659966545651847785202949158969261073062,0x67f6be2632e15a0420b4a7f1867398b8be4d757173a2d6128b9299a2d8b771a0,NO,Türkiye vs. Paraguay: Türkiye O/U 0.5,2026-06-20,1,10000000
113559660910804758764833961452504711202600016815256296518246321203892790847684,0x00e47ce131fa3299fc38386392675f3bddbf8fa3cafb36658f9fd70b3eec0bdb,YES,Türkiye vs. Paraguay: O/U 12.5 Total Corners,2026-06-20,1,10000000
19231783864635332360042048934098484597156886540583638827549665323217015978659,0xc67e78d9515ea4100e43ea9f861fde9b068c7fc3f1395d26699c433206f9aabf,YES,United States vs. Australia: O/U 2.5,2026-06-19,0,10000000
44654769333046528346139965331873489889567163297280225286353492828529494504482,0xd414a4bdb4c86f835fb31e432ab3ea15e374fe7f39b6b0a224c7a521378967ea,YES,Will Brazil vs. Haiti end in a draw?,2026-06-20,0,10000000
37300961359657576398605696500147567954071880279146396516760309602457857533109,0x8143fad941c82f90679e15c8fb7b9c1c920fb30aa3996333d108f63091d2da97,YES,United States vs. Australia: O/U 9.5 Total Corners,2026-06-19,0,10000000
73625057875804215040744563296819720071585664189691910394441864936193243510411,0x284adee1a144a754ccc899a52947533c828b25a5feb6d4028eaa8542ca2d8d66,NO,Brazil vs. Haiti: O/U 6.5,2026-06-20,0,10000000
8556121609718177952159919671816345931031835832299274464646057136377173652615,0x3abf580851cb45e4edb313fb44d43239ec4d6ef3ad90fd5a46546ab81a11dd80,NO,Brazil vs. Haiti: O/U 2.5,2026-06-20,0,10000000
75552716999657172332061537631774113976696739539827773943644134327212143318833,0x86f5fb1d04d926a87921e04ee7f8e57e0e2d2ca00c28a49ea39b99417794e952,YES,Türkiye vs. Paraguay: O/U 5.5,2026-06-20,1,10000000
40112612015369977899045804402004412249581672468430189256345428648759964616619,0x7c2d7c0a079fb1d2ddfccab058e8872c90476fd261a6390c68e89a1e02770aa6,YES,Scotland vs. Morocco: O/U 8.5 Total Corners,2026-06-19,0,10000000
80294820953815107951726299463261068273404471465505505740143026261041838783522,0x52f53305f69cd096ea39caa5fe926c9e1f3e80ab0088d6fb45136ad5bd63d227,NO,United States vs. Australia: O/U 8.5,2026-06-19,0,10000000
2843167287871912172819355090935038032740189471900674122390212751736149140856,0xdc69b1161dafc14363003b12cca65a50fc850f1cc62df21c25bc6a229c74244c,NO,United States vs. Australia: O/U 7.5,2026-06-19,0,10000000
69170975747702401448085764539812614083356038000171710071012944845656153812824,0xfe4171792d4c891b70dd384b045e3c0ef5ee7b44e85ba3ac1949a0c69f4d0ff0,NO,United States vs. Australia: Australia 1st Half O/U 0.5,2026-06-19,0,10000000
88817965264271530457781523171623573108373851001201484339218413677002737090546,0x74d441db5a1bef646557c5e7bba4de5ea552546308d9ce739c736d8053e72557,NO,Scotland vs. Morocco: Scotland O/U 1.5,2026-06-19,0,10000000
74358641729727936039602413689225920040240602376065282893804575967099795046999,0x6d2ec1a7454f8a94e4d291af138e474041ed49d1419fbe14ab7e583362dc4e27,YES,United States vs. Australia: United States O/U 5.5 Corners,2026-06-19,0,10000000
100955659913839636274334409443474413626423345553166981538984043402312255884742,0xc304352e769d8debdbc98413a9f2bc580b46b6b66b20d5822353e3879f987a0c,NO,United States vs. Australia: O/U 12.5 Total Corners,2026-06-19,0,10000000
96384641253499891873283225680099219650457811010515541246825788911561205204192,0x64c476b2d0a425cc142a513acff482af94113e1bfd62b16cede3462d9afdde64,NO,Scotland vs. Morocco: O/U 9.5 Total Corners,2026-06-19,0,10000000
99545487941932281163389740387812365910938069135731447549052318891126876547465,0xf73b815cb1f1535bc4034b3ccadb1499a3f6991500f6b8dfe7e05819f1629483,NO,Brazil vs. Haiti: 1st Half O/U 2.5,2026-06-20,0,10000000
1818238280643710784268253630590975535664742513087503437697628499765395318354,0x5cd96031584b0e34d785fb7501b36d8917f3b2b1cbe96781d3e0a98b166648dc,YES,Türkiye vs. Paraguay: Paraguay O/U 3.5 Corners,2026-06-20,1,10000000
50235707162033578309599255603229709546892148331201738664947303963112081710300,0xd1d816fab313291b9a0f0558314d2198cacc9a326428e03ebef37dd37085308e,YES,Türkiye vs. Paraguay: Türkiye 1st Half O/U 0.5,2026-06-20,1,10000000
96898218274911297528956982798818683306423935188837169686403471337167370963001,0x577cffeb67b4b292a9f8e29b967e5de1c409333fabb752cf5057768c5e900422,NO,Will Scotland vs. Morocco end in a draw?,2026-06-19,0,10000000
91852540401538004050364978566455521041693675732758817182493101771771326954023,0x959c79d9ff310b46dec3e402f4e71e80a23d8c7a5228c41946900eab085a0d85,NO,United States vs. Australia: O/U 3.5,2026-06-19,0,10000000
57838328051287135350282484439651254001426368389538530548428275271653935942428,0x4457384d10bd19139415797fe197fed390213239184c8e80390671d8801c200d,YES,Brazil vs. Haiti: O/U 5.5,2026-06-20,0,10000000
14385414519593346678845012932226619363130939570267868558000891800724570695482,0x0455b0b4ad19700dbfa1d6710b0cf310450cb9e95ea0946fbd16d0f4cf4039db,YES,Scotland vs. Morocco: O/U 3.5,2026-06-19,0,10000000
67002672652249283891668880619028679858502006074415983897282032397202609197237,0x42e73496ac316c6dae9d979fdfd61dddf1b8c51c69425f486945d2dddf25fde4,YES,Brazil vs. Haiti: O/U 9.5 Total Corners,2026-06-20,0,10000000
34335238564960124261923799745644704633157556583399810568460060459386548030071,0xa7a1a0c511b5e5c14b1b0f689c1828459be94888c522c103f3221181730a4031,YES,Brazil vs. Haiti: O/U 1.5,2026-06-20,0,10000000
89101593814053257595779230730427217533755158609045118442154958674115811966144,0x251cf7139459b536144810f2bafa0a05719f62b8c90cb64148a064db35192b77,YES,United States vs. Australia: Australia O/U 1.5,2026-06-19,0,10000000
78517114450856574054408582172236439068983140468430440928925346804477550453874,0x4fca867b79f787947c20ad7aa6b25446b429c0d6bbbf03cd247cc45337045ba2,NO,Türkiye vs. Paraguay: O/U 9.5 Total Corners,2026-06-20,1,10000000
71476574507371612730005051381021812550220581244267031196697767828740220424694,0x7a671fa884bd2abb2f1626e879d58eb864b8fd7448b56a6093005f3e1d8b467f,YES,United States vs. Australia: O/U 6.5,2026-06-19,0,10000000
12059453100743130103542207636541252785428108299928810975341203127189122312606,0x2335d2b564e67e15d23fb443586a3dc7bfeb9ff7499b3bc4240b9a84bff719a0,NO,United States vs. Australia: 1st Half O/U 3.5 Total Corners,2026-06-19,0,10000000
75104442869489717127529625680407249641593680711593515406916964470061831520706,0xfe4171792d4c891b70dd384b045e3c0ef5ee7b44e85ba3ac1949a0c69f4d0ff0,YES,United States vs. Australia: Australia 1st Half O/U 0.5,2026-06-19,0,10000000
17579511948603320315804558478151191292434712853636965465638336093559476956576,0xbd2f6fdb40e00f1fc1b42c309deb790c6bedd835b567e2292523ddbf1a76b1fe,YES,United States vs. Australia: 2nd Half O/U 1.5,2026-06-19,0,10000000
10402885248979734167603398434653115480290391304745958313285686404794643123849,0xe9297421cac7c2d4442aafe909c38fcb0c019df872b408c4cd951e377b5da8ff,NO,United States vs. Australia: Australia O/U 3.5 Corners,2026-06-19,0,10000000
104599871791069124126929416647637006632268157366694079293719690936702253000796,0xa547fb9269584d65298da72d37251589b6d4418684f5e2e041017ca3d7b0959b,YES,Türkiye vs. Paraguay: Neither team to score first?,2026-06-20,1,10000000
44095633015063660699441332782314688715825622391409349305201918429158219461732,0xa547fb9269584d65298da72d37251589b6d4418684f5e2e041017ca3d7b0959b,NO,Türkiye vs. Paraguay: Neither team to score first?,2026-06-20,1,10000000
49644430039294756133391750988964438066122252401439094853756458853998032824995,0x9b462d223d232972014ad9dfd41b5783a9315ace88281e5839c062fc565cd51f,NO,Türkiye vs. Paraguay: Both Teams to Score in First Half,2026-06-20,1,10000000
44948014491739217637479599534998305202362569090808529454405671535711809425996,0x5e6b685211bb1141b9f71539d29a6f60d681efb841668443c1c9eeacf1be73c7,YES,Brazil vs. Haiti: Both Teams to Score,2026-06-20,0,10000000
51166769098060938944884226395866257511544477569578885404476499670834949778986,0x6c97fa5721239efeab68e43ab9a54a78ddc0722ee51e565ccd76d82659c3bc2b,NO,Scotland vs. Morocco: Both Teams to Score,2026-06-19,0,10000000
18554082763229964312721872452885734857468602213809012107947001531074399141288,0xf4c9111e81a23a4d80dffdffb664907a6f9695385db57e5a30cb56465c1f545d,YES,United States vs. Australia: Both Teams to Score in Second Half,2026-06-19,0,10000000
112824264383609417883558632080812981102288638931647348992079235756804764850506,0x01be55092df11921718a3c7b28b5a129ef0fe4956cc92718cdf66735fb68644c,NO,Türkiye vs. Paraguay: Both Teams to Score,2026-06-20,1,10000000
100980209532056476212779186990208603859721898694706225309179452591193921399331,0xcd5eafaf2212ecd7b9449baa77432e7a294c24415840c0fafcf7befa3ff9e851,NO,Türkiye vs. Paraguay: O/U 4.5,2026-06-20,1,10000000
90107275374955848773736212332291836342037651885539855825254875090609452137184,0x125c6b3533bcc66c75e1f1a61c8537f85df01516f49228d0c2dbcf7917b2a969,YES,United States vs. Australia: 1st Half O/U 0.5,2026-06-19,0,10000000
23124050621995654146357194814238895164396212454956661963910259580533235097127,0x76a322fe5bca234a663c3ca89fe339d1f1851ab48f323404596452603e41e790,NO,Scotland vs. Morocco: O/U 0.5,2026-06-19,0,10000000
74802253899290608619634573778600208698817463253972871804007439897255758212252,0x1d91c2f193a85c62657df5ca4828b599f45cf117cebfaa8c74297dd11e0a9f52,NO,Brazil vs. Haiti: Brazil O/U 2.5,2026-06-20,0,10000000
21834366353542886499236480310779398075060706172267731831230820702583816407138,0x74377cea5f346a3b454dbb136f688f147396381372a1418289723204e242fc3b,YES,Brazil vs. Haiti: 1st Half O/U 1.5,2026-06-20,0,10000000
95532639813940537012243526168802378034068200568665377181755941394472453655247,0xbf4495015ed8f836f441008d833350665abf367fc37bfea456a0cd9c91ec3e01,NO,United States vs. Australia: Draw at halftime?,2026-06-19,0,10000000
24265177192836637565233115268291224758780950213735742201510074188402410613024,0x7b89625e13de90c5b1b801db197b30ceee0c7ae9a4f5001ec845cdd3c8984ee8,NO,Brazil vs. Haiti: Brazil 1st Half O/U 1.5,2026-06-20,0,10000000
61801511100652343629422968216203066715567728917311240939110784952748192455551,0xe14470556d589aeb315f9b850a093eddac4114762b892ea616541ef6a36c476a,YES,Scotland vs. Morocco: Morocco O/U 0.5,2026-06-19,0,10000000
7749062817703362444477232508928082228165724976907485077563853989329866283502,0xa5c0641f44602aa4fb0553481f630f697542a4798192ad84e8673e7815c768c4,YES,Brazil vs. Haiti: Haiti O/U 2.5 Corners,2026-06-20,0,10000000
47136448375067257258114455823091548342338464424635111748278409474759118308358,0xaa49e6231c481d57f630db568313731070c0e3fc68c2af40d6234e3d901139c8,NO,Brazil vs. Haiti: Brazil O/U 6.5 Corners,2026-06-20,1,10000000
37293682288475897551602575042363478741442854460738304056394895053627397400614,0x7652428a1e00a11d9bf5ae8b4e77c672836e9897137b3d38013d4577649dde93,YES,Türkiye vs. Paraguay: Paraguay O/U 1.5,2026-06-20,1,10000000
