ts_ms,event_id,period,display_clock,home_team,home_score,away_team,away_score,home_score_delta,away_score_delta,game_state,event_type
1781876160857,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876190051,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876191086,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876220217,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876250497,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876280952,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876310444,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876340787,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876370952,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876400104,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876430448,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876460586,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876490818,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876520122,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876550373,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876580652,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876610015,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876611049,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876640023,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876641050,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876670153,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876700521,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876730804,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876760973,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876790439,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876820871,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876850158,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876880811,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876910280,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876940496,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781876970659,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877000976,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877030273,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877060458,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877090533,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877120951,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877150214,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877180631,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877210047,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877211082,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877240441,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877270840,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877300968,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877330295,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877360307,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877390617,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877420544,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877450942,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877480575,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877510841,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877540333,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877570785,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877600000,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877601035,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877630277,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877660537,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877690840,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877720151,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877750555,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877780822,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877810175,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
1781877840596,760443,0,0',TUR,0,PAR,0,0,0,pre,heartbeat
